age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,min_duration,age_bin,pdays_contacted
41,services,married,secondary,no,0,yes,no,cellular,31,jul,10,0,0,unknown,0.6666666666666666,"(33.0, 48.0]",0
58,entrepreneur,married,primary,no,1249,no,no,cellular,5,feb,1,0,0,unknown,3.1166666666666667,"(48.0, 63.0]",0
49,admin.,married,secondary,no,880,yes,yes,cellular,18,may,3,0,0,unknown,0.36666666666666664,"(48.0, 63.0]",0
46,admin.,divorced,secondary,no,-637,yes,no,cellular,8,may,1,172,1,failure,3.6333333333333333,"(33.0, 48.0]",1
56,blue-collar,married,primary,no,828,yes,no,cellular,14,may,1,349,1,failure,3.566666666666667,"(48.0, 63.0]",1
56,retired,divorced,primary,no,-154,yes,no,unknown,27,may,1,0,0,unknown,2.1166666666666667,"(48.0, 63.0]",0
28,blue-collar,married,secondary,no,-95,yes,no,unknown,13,may,1,0,0,unknown,3.3333333333333335,"(17.925, 33.0]",0
52,technician,married,secondary,no,0,yes,no,unknown,18,jun,12,0,0,unknown,10.6,"(48.0, 63.0]",0
20,student,single,secondary,no,502,no,no,cellular,30,apr,1,0,0,unknown,4.35,"(17.925, 33.0]",0
42,blue-collar,married,secondary,no,525,yes,no,unknown,20,jun,6,0,0,unknown,0.16666666666666666,"(33.0, 48.0]",0
33,blue-collar,single,secondary,no,372,yes,no,unknown,23,may,1,0,0,unknown,1.5333333333333334,"(17.925, 33.0]",0
74,management,married,tertiary,no,4515,no,no,telephone,17,apr,5,0,0,unknown,19.35,"(63.0, 78.0]",0
35,management,married,secondary,no,4135,yes,no,cellular,12,may,4,0,0,unknown,1.7666666666666666,"(33.0, 48.0]",0
39,technician,single,secondary,no,3867,no,no,cellular,26,aug,12,0,0,unknown,4.283333333333333,"(33.0, 48.0]",0
41,management,married,secondary,no,280,yes,no,cellular,27,feb,2,0,0,unknown,1.45,"(33.0, 48.0]",0
29,blue-collar,married,primary,no,1615,yes,no,unknown,28,may,1,0,0,unknown,9.183333333333334,"(17.925, 33.0]",0
48,admin.,single,secondary,no,3531,yes,no,cellular,20,apr,2,287,6,failure,1.35,"(33.0, 48.0]",1
32,management,single,tertiary,no,470,no,no,cellular,19,aug,2,0,0,unknown,4.766666666666667,"(17.925, 33.0]",0
36,admin.,single,secondary,no,0,yes,yes,unknown,16,may,1,0,0,unknown,3.55,"(33.0, 48.0]",0
59,housemaid,married,secondary,no,0,no,no,telephone,7,aug,2,63,1,failure,1.7833333333333334,"(48.0, 63.0]",1
40,technician,married,secondary,no,8379,no,no,unknown,12,jun,6,0,0,unknown,0.8666666666666667,"(33.0, 48.0]",0
29,technician,married,secondary,no,1599,yes,no,cellular,28,oct,1,112,2,failure,1.5833333333333333,"(17.925, 33.0]",1
34,technician,divorced,tertiary,no,501,yes,no,unknown,19,may,12,0,0,unknown,9.1,"(33.0, 48.0]",0
46,admin.,married,secondary,no,179,yes,no,cellular,29,jan,4,436,1,other,3.2333333333333334,"(33.0, 48.0]",1
34,blue-collar,married,primary,no,3527,yes,no,cellular,21,nov,1,0,0,unknown,17.033333333333335,"(33.0, 48.0]",0
28,blue-collar,married,secondary,no,1687,yes,no,cellular,20,apr,2,0,0,unknown,2.0166666666666666,"(17.925, 33.0]",0
47,unemployed,married,secondary,no,955,yes,no,unknown,13,may,1,0,0,unknown,0.7833333333333333,"(33.0, 48.0]",0
59,retired,married,secondary,no,2011,no,no,cellular,21,nov,2,0,0,unknown,3.7,"(48.0, 63.0]",0
47,management,married,tertiary,no,122,no,yes,cellular,18,jul,1,0,0,unknown,1.2166666666666666,"(33.0, 48.0]",0
58,self-employed,married,tertiary,no,1636,no,no,cellular,15,apr,1,0,0,unknown,3.1166666666666667,"(48.0, 63.0]",0
34,blue-collar,married,secondary,no,243,yes,no,cellular,18,may,1,0,0,unknown,8.45,"(33.0, 48.0]",0
35,management,divorced,tertiary,no,538,yes,no,unknown,12,may,4,0,0,unknown,1.1,"(33.0, 48.0]",0
43,blue-collar,married,primary,no,17,yes,no,unknown,13,may,10,0,0,unknown,1.9833333333333334,"(33.0, 48.0]",0
46,blue-collar,married,secondary,no,4007,no,no,cellular,3,feb,5,217,5,other,6.333333333333333,"(33.0, 48.0]",1
55,management,married,unknown,yes,-171,yes,no,unknown,15,may,2,0,0,unknown,0.5,"(48.0, 63.0]",0
56,blue-collar,married,primary,no,373,yes,no,cellular,12,may,1,350,1,failure,2.9833333333333334,"(48.0, 63.0]",1
44,management,married,primary,no,2276,yes,no,unknown,17,jun,1,0,0,unknown,5.35,"(33.0, 48.0]",0
60,retired,married,secondary,no,926,yes,no,unknown,13,may,2,0,0,unknown,4.85,"(48.0, 63.0]",0
37,admin.,married,tertiary,no,1988,no,no,cellular,17,nov,2,0,0,unknown,6.616666666666666,"(33.0, 48.0]",0
41,unemployed,married,secondary,no,2081,yes,no,cellular,3,feb,3,0,0,unknown,0.8833333333333333,"(33.0, 48.0]",0
26,admin.,single,secondary,no,712,yes,no,unknown,6,may,1,0,0,unknown,3.8666666666666667,"(17.925, 33.0]",0
56,management,married,primary,no,-24,yes,no,unknown,7,may,3,0,0,unknown,5.083333333333333,"(48.0, 63.0]",0
29,admin.,divorced,secondary,no,891,no,no,unknown,12,may,1,0,0,unknown,13.666666666666666,"(17.925, 33.0]",0
74,retired,married,primary,no,0,no,no,telephone,13,nov,2,92,2,success,5.533333333333333,"(63.0, 78.0]",1
41,technician,divorced,secondary,no,692,yes,no,cellular,30,jan,3,245,3,failure,4.15,"(33.0, 48.0]",1
37,admin.,married,secondary,no,190,yes,no,unknown,5,may,2,0,0,unknown,1.5333333333333334,"(33.0, 48.0]",0
54,services,married,secondary,yes,0,yes,no,unknown,6,may,3,0,0,unknown,2.3,"(48.0, 63.0]",0
43,entrepreneur,married,tertiary,no,13342,yes,no,cellular,18,nov,1,0,0,unknown,7.75,"(33.0, 48.0]",0
29,technician,single,tertiary,no,183,yes,yes,cellular,6,may,1,343,2,failure,1.0666666666666667,"(17.925, 33.0]",1
36,admin.,married,secondary,no,1588,yes,no,cellular,7,apr,1,0,0,unknown,1.7166666666666666,"(33.0, 48.0]",0
31,admin.,married,secondary,no,0,yes,yes,unknown,6,may,2,0,0,unknown,2.4,"(17.925, 33.0]",0
35,self-employed,single,tertiary,no,4294,no,no,unknown,26,jun,4,0,0,unknown,8.816666666666666,"(33.0, 48.0]",0
60,retired,divorced,tertiary,no,380,no,no,cellular,21,jul,1,0,0,unknown,3.65,"(48.0, 63.0]",0
54,technician,married,secondary,no,65,no,no,cellular,28,may,4,93,4,failure,5.15,"(48.0, 63.0]",1
28,admin.,single,tertiary,no,373,yes,no,cellular,14,aug,1,79,4,other,1.3,"(17.925, 33.0]",1
44,management,divorced,tertiary,no,0,yes,yes,cellular,5,may,2,167,1,failure,4.95,"(33.0, 48.0]",1
27,student,single,secondary,no,24,yes,no,cellular,17,jul,2,0,0,unknown,5.333333333333333,"(17.925, 33.0]",0
54,blue-collar,married,secondary,no,887,yes,no,unknown,19,may,1,0,0,unknown,2.216666666666667,"(48.0, 63.0]",0
37,entrepreneur,married,secondary,no,0,yes,yes,cellular,6,may,2,0,0,unknown,2.6666666666666665,"(33.0, 48.0]",0
36,blue-collar,married,primary,no,578,yes,no,cellular,13,may,2,0,0,unknown,2.1666666666666665,"(33.0, 48.0]",0
31,management,married,tertiary,no,0,yes,no,cellular,4,may,2,167,1,failure,1.8,"(17.925, 33.0]",1
40,management,single,tertiary,no,0,no,yes,cellular,17,nov,1,0,0,unknown,10.95,"(33.0, 48.0]",0
36,management,married,tertiary,no,6404,yes,yes,telephone,9,jul,1,0,0,unknown,5.066666666666666,"(33.0, 48.0]",0
46,blue-collar,married,secondary,no,1045,yes,yes,unknown,7,may,1,0,0,unknown,2.4833333333333334,"(33.0, 48.0]",0
48,unemployed,married,secondary,no,0,no,no,cellular,18,aug,3,0,0,unknown,3.25,"(33.0, 48.0]",0
36,technician,married,secondary,no,1109,yes,no,unknown,23,may,5,0,0,unknown,2.033333333333333,"(33.0, 48.0]",0
36,student,single,secondary,no,904,no,no,telephone,5,feb,9,8,13,other,0.6,"(33.0, 48.0]",1
33,blue-collar,single,secondary,no,-84,no,no,cellular,10,jul,3,0,0,unknown,8.433333333333334,"(17.925, 33.0]",0
32,unemployed,single,secondary,no,747,yes,no,cellular,8,may,2,0,0,unknown,2.1666666666666665,"(17.925, 33.0]",0
38,services,single,secondary,no,570,yes,no,unknown,5,may,2,0,0,unknown,1.25,"(33.0, 48.0]",0
50,blue-collar,divorced,primary,no,-677,no,no,cellular,10,jul,1,0,0,unknown,6.45,"(48.0, 63.0]",0
45,blue-collar,married,primary,no,-60,no,no,cellular,31,jul,4,0,0,unknown,1.8333333333333333,"(33.0, 48.0]",0
73,retired,married,secondary,no,2850,no,no,cellular,17,may,2,28,5,failure,2.6166666666666667,"(63.0, 78.0]",1
62,retired,married,secondary,no,243,no,no,cellular,25,jan,1,280,1,success,1.95,"(48.0, 63.0]",1
41,blue-collar,married,secondary,no,140,yes,no,cellular,3,jun,1,125,2,failure,1.6,"(33.0, 48.0]",1
43,blue-collar,married,primary,no,6614,no,no,unknown,30,may,4,0,0,unknown,3.2,"(33.0, 48.0]",0
59,retired,married,primary,no,255,no,yes,cellular,25,aug,6,0,0,unknown,1.0333333333333334,"(48.0, 63.0]",0
31,management,single,tertiary,no,307,no,no,cellular,8,jul,1,229,2,failure,6.016666666666667,"(17.925, 33.0]",1
34,management,married,tertiary,no,8000,no,no,cellular,12,feb,1,260,2,failure,4.85,"(33.0, 48.0]",1
33,blue-collar,married,secondary,no,26,yes,no,cellular,17,apr,3,332,1,other,5.7,"(17.925, 33.0]",1
35,self-employed,married,tertiary,no,35368,yes,no,unknown,21,may,1,0,0,unknown,1.05,"(33.0, 48.0]",0
43,admin.,single,secondary,no,375,no,yes,cellular,5,feb,2,199,4,failure,3.216666666666667,"(33.0, 48.0]",1
41,technician,single,tertiary,no,-89,yes,no,cellular,3,feb,4,251,4,failure,3.25,"(33.0, 48.0]",1
46,management,divorced,tertiary,no,25,no,no,unknown,26,may,2,0,0,unknown,1.7166666666666666,"(33.0, 48.0]",0
42,technician,married,secondary,no,-356,yes,yes,cellular,5,aug,1,0,0,unknown,1.6166666666666667,"(33.0, 48.0]",0
53,management,married,tertiary,no,261,yes,no,telephone,14,may,2,336,2,failure,2.566666666666667,"(48.0, 63.0]",1
24,services,single,unknown,no,2022,no,no,cellular,23,apr,4,0,0,unknown,2.65,"(17.925, 33.0]",0
42,entrepreneur,married,secondary,no,324,yes,no,cellular,15,jul,3,0,0,unknown,8.8,"(33.0, 48.0]",0
33,admin.,single,secondary,no,285,yes,no,cellular,1,apr,1,329,1,other,7.116666666666666,"(17.925, 33.0]",1
72,retired,married,primary,no,796,no,no,cellular,24,apr,2,0,0,unknown,2.8833333333333333,"(63.0, 78.0]",0
53,blue-collar,married,primary,no,3316,yes,no,unknown,23,may,6,0,0,unknown,5.516666666666667,"(48.0, 63.0]",0
46,admin.,married,primary,no,96,no,no,telephone,4,feb,2,0,0,unknown,2.5166666666666666,"(33.0, 48.0]",0
37,management,married,secondary,no,10,no,yes,cellular,2,feb,1,250,2,failure,2.7333333333333334,"(33.0, 48.0]",1
35,technician,married,secondary,no,289,yes,no,cellular,11,aug,10,0,0,unknown,1.3333333333333333,"(33.0, 48.0]",0
65,retired,married,secondary,no,1176,no,no,cellular,6,aug,1,184,1,failure,1.85,"(63.0, 78.0]",1
34,admin.,married,tertiary,no,3520,no,no,cellular,18,nov,1,0,0,unknown,1.5833333333333333,"(33.0, 48.0]",0
29,self-employed,single,secondary,no,0,no,no,cellular,28,jan,2,0,0,unknown,2.2,"(17.925, 33.0]",0
30,technician,single,tertiary,no,-522,yes,no,unknown,13,may,1,0,0,unknown,6.25,"(17.925, 33.0]",0
36,blue-collar,married,primary,no,4693,yes,no,cellular,20,apr,6,152,21,other,0.25,"(33.0, 48.0]",1
36,blue-collar,married,secondary,no,-251,yes,no,unknown,7,may,1,0,0,unknown,2.7,"(33.0, 48.0]",0
25,admin.,single,tertiary,no,407,yes,no,unknown,3,jun,1,0,0,unknown,9.65,"(17.925, 33.0]",0
29,blue-collar,married,secondary,no,844,yes,no,unknown,27,may,2,0,0,unknown,2.6166666666666667,"(17.925, 33.0]",0
44,admin.,married,secondary,no,251,no,yes,telephone,28,jul,3,0,0,unknown,2.033333333333333,"(33.0, 48.0]",0
44,self-employed,divorced,secondary,no,522,yes,no,cellular,8,apr,1,0,0,unknown,4.016666666666667,"(33.0, 48.0]",0
48,entrepreneur,married,secondary,no,4037,no,no,unknown,6,jun,1,0,0,unknown,0.38333333333333336,"(33.0, 48.0]",0
46,entrepreneur,married,secondary,no,757,no,no,unknown,16,jun,3,0,0,unknown,6.366666666666666,"(33.0, 48.0]",0
41,technician,married,secondary,no,767,yes,yes,unknown,6,may,1,0,0,unknown,3.4,"(33.0, 48.0]",0
30,blue-collar,married,primary,no,35,yes,no,cellular,11,jul,2,0,0,unknown,6.1,"(17.925, 33.0]",0
42,technician,married,secondary,no,0,no,no,cellular,4,aug,1,0,0,unknown,4.0,"(33.0, 48.0]",0
37,blue-collar,married,primary,no,-29,yes,yes,cellular,15,may,1,350,5,other,0.4166666666666667,"(33.0, 48.0]",1
39,management,married,tertiary,no,2985,no,no,cellular,14,aug,2,0,0,unknown,1.5166666666666666,"(33.0, 48.0]",0
53,management,married,tertiary,no,6525,yes,no,unknown,2,jun,3,0,0,unknown,1.2166666666666666,"(48.0, 63.0]",0
59,blue-collar,married,secondary,no,410,yes,no,cellular,2,feb,1,0,0,unknown,2.2666666666666666,"(48.0, 63.0]",0
50,management,married,tertiary,no,938,no,no,cellular,30,apr,1,0,0,unknown,13.0,"(48.0, 63.0]",0
51,technician,married,secondary,no,-396,yes,no,cellular,29,jul,6,0,0,unknown,2.9833333333333334,"(48.0, 63.0]",0
50,management,married,tertiary,no,230,no,yes,cellular,21,jul,2,0,0,unknown,2.4833333333333334,"(48.0, 63.0]",0
27,student,single,tertiary,no,5291,no,no,cellular,11,feb,1,91,4,success,4.883333333333334,"(17.925, 33.0]",1
35,admin.,divorced,secondary,no,437,yes,no,unknown,4,jun,1,0,0,unknown,15.133333333333333,"(33.0, 48.0]",0
42,management,single,tertiary,no,515,yes,no,cellular,19,nov,2,0,0,unknown,8.35,"(33.0, 48.0]",0
35,blue-collar,married,primary,no,3279,no,no,unknown,5,jun,2,0,0,unknown,4.0,"(33.0, 48.0]",0
58,unknown,married,unknown,no,1547,no,no,telephone,5,aug,4,0,0,unknown,19.766666666666666,"(48.0, 63.0]",0
66,retired,married,primary,no,2173,no,no,cellular,15,jul,1,181,5,failure,2.966666666666667,"(63.0, 78.0]",1
52,management,married,tertiary,no,4504,yes,no,cellular,17,nov,2,0,0,unknown,4.466666666666667,"(48.0, 63.0]",0
38,services,married,secondary,no,393,no,no,unknown,18,jun,3,0,0,unknown,1.5,"(33.0, 48.0]",0
34,admin.,married,tertiary,no,79,yes,no,cellular,8,nov,2,95,6,success,2.0,"(33.0, 48.0]",1
56,self-employed,divorced,primary,no,97,no,yes,telephone,17,nov,1,0,0,unknown,3.5833333333333335,"(48.0, 63.0]",0
50,blue-collar,divorced,secondary,no,2725,no,no,cellular,31,jul,4,0,0,unknown,1.1833333333333333,"(48.0, 63.0]",0
26,management,single,tertiary,no,2725,no,no,cellular,28,jan,1,0,0,unknown,4.45,"(17.925, 33.0]",0
32,admin.,divorced,tertiary,no,-2,yes,no,cellular,6,may,3,168,1,failure,1.7166666666666666,"(17.925, 33.0]",1
38,housemaid,married,secondary,no,1508,no,yes,cellular,8,jul,2,0,0,unknown,5.1,"(33.0, 48.0]",0
39,management,single,secondary,no,835,yes,no,unknown,29,may,4,0,0,unknown,9.783333333333333,"(33.0, 48.0]",0
35,blue-collar,divorced,secondary,no,0,yes,no,unknown,8,may,1,0,0,unknown,7.95,"(33.0, 48.0]",0
41,management,single,secondary,no,-277,yes,no,cellular,12,may,1,0,0,unknown,7.183333333333334,"(33.0, 48.0]",0
53,housemaid,married,primary,no,1869,no,no,cellular,11,aug,4,0,0,unknown,1.7,"(48.0, 63.0]",0
34,technician,single,secondary,no,705,yes,yes,unknown,19,may,3,0,0,unknown,20.05,"(33.0, 48.0]",0
42,admin.,divorced,secondary,no,153,yes,no,unknown,16,may,1,0,0,unknown,14.066666666666666,"(33.0, 48.0]",0
28,admin.,single,tertiary,no,1104,yes,no,cellular,28,jul,7,0,0,unknown,1.2166666666666666,"(17.925, 33.0]",0
35,services,divorced,secondary,no,67,yes,no,cellular,5,may,2,0,0,unknown,3.2,"(33.0, 48.0]",0
44,blue-collar,married,secondary,no,1671,no,no,unknown,12,jun,1,0,0,unknown,2.4833333333333334,"(33.0, 48.0]",0
32,management,single,tertiary,no,111,yes,no,unknown,8,may,2,0,0,unknown,2.7,"(17.925, 33.0]",0
60,blue-collar,married,unknown,no,3563,no,no,cellular,13,aug,2,0,0,unknown,2.65,"(48.0, 63.0]",0
39,self-employed,married,tertiary,no,-176,yes,no,unknown,15,may,13,0,0,unknown,2.6,"(33.0, 48.0]",0
47,housemaid,divorced,secondary,no,1565,no,no,cellular,5,feb,1,0,0,unknown,4.216666666666667,"(33.0, 48.0]",0
35,management,single,tertiary,no,5958,yes,no,cellular,22,mar,1,0,0,unknown,3.5833333333333335,"(33.0, 48.0]",0
58,blue-collar,married,primary,no,1965,no,no,cellular,18,mar,1,0,0,unknown,2.0833333333333335,"(48.0, 63.0]",0
33,technician,divorced,secondary,no,488,no,no,cellular,5,aug,2,0,0,unknown,5.533333333333333,"(17.925, 33.0]",0
59,blue-collar,divorced,primary,no,1228,no,yes,cellular,16,jul,3,0,0,unknown,0.95,"(48.0, 63.0]",0
50,management,single,tertiary,no,1300,yes,no,unknown,13,may,2,0,0,unknown,6.316666666666666,"(48.0, 63.0]",0
31,technician,married,tertiary,no,165,no,no,cellular,15,may,4,0,0,unknown,3.6333333333333333,"(17.925, 33.0]",0
57,management,married,tertiary,no,1016,no,no,telephone,10,dec,1,0,0,unknown,3.466666666666667,"(48.0, 63.0]",0
32,management,single,tertiary,no,574,yes,no,cellular,20,nov,1,127,2,failure,2.85,"(17.925, 33.0]",1
36,unemployed,married,secondary,yes,-318,yes,no,unknown,15,may,2,0,0,unknown,2.216666666666667,"(33.0, 48.0]",0
55,management,single,secondary,no,220,yes,no,unknown,6,may,2,0,0,unknown,5.466666666666667,"(48.0, 63.0]",0
51,admin.,married,secondary,no,79,no,no,cellular,13,aug,2,0,0,unknown,1.4833333333333334,"(48.0, 63.0]",0
28,management,single,tertiary,no,0,yes,no,unknown,27,may,1,0,0,unknown,4.833333333333333,"(17.925, 33.0]",0
47,admin.,married,secondary,no,175,yes,no,cellular,26,aug,7,0,0,unknown,1.7,"(33.0, 48.0]",0
54,blue-collar,married,primary,no,0,yes,no,cellular,12,may,4,341,2,failure,1.2833333333333334,"(48.0, 63.0]",1
38,blue-collar,married,secondary,no,194,yes,no,cellular,17,apr,4,340,7,failure,9.6,"(33.0, 48.0]",1
41,blue-collar,divorced,primary,no,320,yes,no,cellular,2,feb,2,252,1,failure,14.066666666666666,"(33.0, 48.0]",1
27,management,divorced,tertiary,no,148,no,no,cellular,22,jul,9,0,0,unknown,2.9,"(17.925, 33.0]",0
40,management,married,tertiary,no,3352,yes,no,telephone,23,oct,1,0,0,unknown,2.3,"(33.0, 48.0]",0
40,blue-collar,married,primary,no,3693,yes,no,unknown,30,may,10,0,0,unknown,0.95,"(33.0, 48.0]",0
43,management,divorced,tertiary,no,0,yes,no,unknown,8,may,2,0,0,unknown,2.05,"(33.0, 48.0]",0
52,services,married,primary,no,911,no,no,unknown,20,jun,2,0,0,unknown,0.48333333333333334,"(48.0, 63.0]",0
33,housemaid,married,secondary,no,230,no,yes,cellular,29,aug,2,0,0,unknown,4.4,"(17.925, 33.0]",0
31,technician,single,secondary,no,-348,yes,no,cellular,18,may,1,0,0,unknown,6.833333333333333,"(17.925, 33.0]",0
35,blue-collar,divorced,secondary,no,0,yes,no,unknown,20,may,1,0,0,unknown,20.083333333333332,"(33.0, 48.0]",0
41,unemployed,married,primary,no,1483,yes,no,unknown,13,may,1,0,0,unknown,3.783333333333333,"(33.0, 48.0]",0
49,entrepreneur,married,secondary,no,687,no,no,cellular,18,aug,6,0,0,unknown,1.0833333333333333,"(48.0, 63.0]",0
28,blue-collar,single,secondary,no,455,yes,no,cellular,11,jul,1,0,0,unknown,2.7666666666666666,"(17.925, 33.0]",0
59,retired,divorced,primary,no,47,yes,no,telephone,18,may,3,374,1,failure,1.8333333333333333,"(48.0, 63.0]",1
38,blue-collar,married,secondary,no,660,yes,yes,unknown,19,may,2,0,0,unknown,1.75,"(33.0, 48.0]",0
32,technician,divorced,tertiary,no,31,no,yes,cellular,8,jul,1,0,0,unknown,4.316666666666666,"(17.925, 33.0]",0
37,unemployed,single,tertiary,no,1032,no,no,telephone,4,feb,1,0,0,unknown,1.05,"(33.0, 48.0]",0
34,unemployed,single,tertiary,no,906,yes,no,unknown,27,may,3,0,0,unknown,1.6833333333333333,"(33.0, 48.0]",0
55,management,married,tertiary,no,1402,yes,no,cellular,17,nov,1,0,0,unknown,1.1,"(48.0, 63.0]",0
37,technician,single,secondary,no,2544,yes,no,unknown,30,may,3,0,0,unknown,2.0,"(33.0, 48.0]",0
32,blue-collar,divorced,primary,no,142,yes,no,cellular,15,jul,5,0,0,unknown,4.283333333333333,"(17.925, 33.0]",0
43,blue-collar,married,primary,no,533,yes,no,cellular,14,may,2,370,1,other,4.1,"(33.0, 48.0]",1
40,services,married,secondary,no,3164,yes,no,cellular,3,apr,2,0,0,unknown,5.483333333333333,"(33.0, 48.0]",0
29,self-employed,married,secondary,no,123,no,yes,cellular,21,apr,2,181,1,success,2.6333333333333333,"(17.925, 33.0]",1
59,retired,divorced,secondary,no,319,no,no,cellular,24,jul,1,0,0,unknown,2.15,"(48.0, 63.0]",0
30,unemployed,single,secondary,no,8304,no,no,cellular,20,apr,1,0,0,unknown,4.083333333333333,"(17.925, 33.0]",0
37,blue-collar,married,primary,no,20,no,yes,telephone,15,jul,4,0,0,unknown,7.816666666666666,"(33.0, 48.0]",0
50,technician,married,secondary,no,1518,no,yes,cellular,31,jul,2,0,0,unknown,5.35,"(48.0, 63.0]",0
33,blue-collar,single,secondary,no,185,yes,no,cellular,13,may,1,0,0,unknown,4.966666666666667,"(17.925, 33.0]",0
38,entrepreneur,married,tertiary,no,1110,yes,no,cellular,20,nov,2,183,2,failure,14.8,"(33.0, 48.0]",1
59,management,single,secondary,no,181,yes,no,unknown,9,may,1,0,0,unknown,8.083333333333334,"(48.0, 63.0]",0
55,retired,married,secondary,no,1467,no,yes,cellular,29,jul,2,0,0,unknown,4.616666666666666,"(48.0, 63.0]",0
40,blue-collar,married,secondary,no,217,yes,no,unknown,6,may,1,0,0,unknown,3.25,"(33.0, 48.0]",0
34,blue-collar,married,secondary,no,1,yes,no,cellular,9,jul,2,0,0,unknown,4.833333333333333,"(33.0, 48.0]",0
30,self-employed,married,tertiary,no,1596,yes,no,cellular,19,aug,2,0,0,unknown,3.25,"(17.925, 33.0]",0
32,admin.,married,secondary,no,41,yes,yes,unknown,26,may,2,0,0,unknown,1.95,"(17.925, 33.0]",0
